EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
2869,4.0,3.0,3.0,3,4,40,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1,Female,2,Sales Executive,Married,70050,1.0,Y,20,8,2,21.0,2,20,9,9
2870,3.0,2.0,3.0,2,3,55,No,Travel_Rarely,Research & Development,6,1,Life Sciences,1,Female,2,Laboratory Technician,Single,26550,8.0,Y,17,8,0,36.0,0,24,2,15
2871,4.0,3.0,2.0,4,3,34,No,Travel_Frequently,Human Resources,7,4,Other,1,Female,1,Research Scientist,Married,13930,1.0,Y,11,8,2,10.0,4,10,1,9
2872,4.0,2.0,3.0,3,3,51,No,Travel_Rarely,Human Resources,4,2,Human Resources,1,Male,2,Sales Representative,Single,25700,3.0,Y,18,8,0,21.0,2,7,1,0
2873,3.0,3.0,3.0,3,3,52,No,Travel_Rarely,Research & Development,2,4,Medical,1,Female,2,Sales Representative,Married,35370,0.0,Y,11,8,1,34.0,3,33,11,9
2874,4.0,2.0,2.0,3,3,27,No,Travel_Rarely,Sales,15,3,Marketing,1,Male,1,Research Scientist,Single,39860,1.0,Y,12,8,2,7.0,3,7,0,3
2875,2.0,3.0,3.0,4,3,35,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Female,2,Research Director,Married,108830,3.0,Y,12,8,0,8.0,3,1,0,1
2876,4.0,,4.0,2,4,43,No,Non-Travel,Research & Development,6,2,Medical,1,Male,1,Healthcare Representative,Divorced,20280,4.0,Y,20,8,1,7.0,2,5,2,2
2877,1.0,4.0,3.0,3,3,45,No,Non-Travel,Research & Development,9,2,Medical,1,Female,1,Sales Executive,Married,95250,9.0,Y,19,8,0,22.0,3,20,11,8
2878,2.0,1.0,2.0,1,3,37,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Female,1,Research Scientist,Married,29290,1.0,Y,12,8,0,8.0,2,8,1,7
2879,2.0,2.0,3.0,4,3,35,No,Travel_Frequently,Research & Development,1,3,Other,1,Male,2,Research Director,Single,22750,5.0,Y,13,8,0,10.0,2,6,1,2
2880,3.0,3.0,3.0,3,3,42,No,Non-Travel,Research & Development,1,1,Technical Degree,1,Male,2,Sales Executive,Divorced,78790,2.0,Y,11,8,1,11.0,2,5,0,2
2881,4.0,3.0,3.0,3,3,38,No,Travel_Rarely,Sales,8,2,Marketing,1,Male,5,Research Scientist,Married,49300,9.0,Y,14,8,0,14.0,0,1,0,0
2882,4.0,4.0,1.0,4,3,38,No,Travel_Rarely,Human Resources,25,1,Human Resources,1,Female,1,Manufacturing Director,Married,78470,3.0,Y,14,8,1,9.0,3,7,1,7
2883,3.0,1.0,3.0,2,3,27,No,Travel_Frequently,Research & Development,13,4,Medical,1,Male,1,Manager,Married,44010,5.0,Y,13,8,0,6.0,4,2,2,0
2884,4.0,4.0,3.0,3,3,49,No,Non-Travel,Research & Development,23,1,Other,1,Female,2,Sales Executive,Divorced,92410,1.0,Y,19,8,1,7.0,5,7,1,7
2885,4.0,3.0,4.0,3,4,34,No,Travel_Frequently,Research & Development,7,2,Medical,1,Male,4,Sales Representative,Divorced,29740,1.0,Y,23,8,0,5.0,2,5,2,0
2886,3.0,4.0,4.0,2,3,40,No,Travel_Rarely,Research & Development,23,3,Medical,1,Female,1,Laboratory Technician,Married,45020,8.0,Y,12,8,2,15.0,0,7,3,7
2887,2.0,1.0,3.0,3,3,38,Yes,Travel_Rarely,Sales,6,4,Life Sciences,1,Female,3,Research Scientist,Married,107480,7.0,Y,15,8,0,17.0,3,1,0,0
2888,2.0,4.0,2.0,3,3,29,Yes,Travel_Rarely,Sales,10,2,Life Sciences,1,Female,2,Research Scientist,Married,15550,1.0,Y,19,8,2,10.0,2,10,1,9
2889,4.0,2.0,2.0,3,3,22,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Female,4,Healthcare Representative,Divorced,129360,1.0,Y,11,8,2,4.0,3,4,2,2
2890,2.0,4.0,3.0,3,3,36,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,Female,2,Laboratory Technician,Single,23050,1.0,Y,17,8,0,8.0,3,8,1,7
2891,4.0,4.0,1.0,4,4,40,No,Non-Travel,Research & Development,28,2,Life Sciences,1,Male,1,Manufacturing Director,Married,167040,9.0,Y,22,8,0,5.0,2,3,0,2
2892,4.0,1.0,3.0,3,3,46,No,Travel_Rarely,Research & Development,25,1,Medical,1,Male,5,Research Scientist,Divorced,34330,7.0,Y,18,8,0,17.0,3,4,0,3
2893,4.0,4.0,2.0,4,3,32,Yes,Travel_Rarely,Research & Development,5,3,Medical,1,Male,1,Healthcare Representative,Married,34770,1.0,Y,11,8,0,14.0,2,14,9,8
2894,3.0,3.0,3.0,2,3,30,No,Non-Travel,Research & Development,17,4,Life Sciences,1,Male,2,Healthcare Representative,Single,64300,1.0,Y,12,8,1,12.0,2,11,5,8
2895,4.0,3.0,3.0,3,3,27,No,Travel_Frequently,Research & Development,18,2,Medical,1,Female,1,Laboratory Technician,Single,65160,1.0,Y,19,8,1,7.0,4,7,0,7
2896,2.0,2.0,1.0,3,3,51,No,Travel_Rarely,Research & Development,2,1,Medical,1,Female,1,Manufacturing Director,Married,39070,5.0,Y,13,8,0,16.0,2,10,4,7
2897,4.0,1.0,3.0,2,3,30,Yes,Travel_Rarely,Research & Development,10,4,Life Sciences,1,Female,2,Research Scientist,Single,55620,5.0,Y,13,8,0,8.0,3,5,0,4
2898,4.0,4.0,3.0,2,3,41,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,2,Human Resources,Single,68830,3.0,Y,19,8,2,16.0,3,1,0,0
2899,3.0,1.0,,2,3,30,Yes,Travel_Frequently,Sales,3,2,Medical,1,Male,2,Healthcare Representative,Single,28620,5.0,Y,14,8,0,9.0,2,6,0,1
2900,3.0,3.0,2.0,2,3,29,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,1,Sales Executive,Single,49780,0.0,Y,13,8,0,7.0,3,6,1,5
2901,4.0,4.0,3.0,3,3,45,No,Non-Travel,Research & Development,2,3,Medical,1,Female,2,Research Scientist,Single,103680,6.0,Y,12,8,2,23.0,2,19,12,8
2902,4.0,1.0,3.0,2,3,54,No,Travel_Rarely,Sales,8,2,Marketing,1,Female,2,Laboratory Technician,Married,61340,2.0,Y,19,8,0,16.0,2,6,0,5
2903,4.0,2.0,4.0,2,4,36,No,Travel_Rarely,Research & Development,16,4,Life Sciences,1,Male,1,Healthcare Representative,Single,67350,8.0,Y,25,8,2,16.0,3,13,3,7
2904,3.0,2.0,3.0,3,4,33,No,Travel_Rarely,Sales,9,1,Other,1,Female,3,Sales Executive,Married,32950,6.0,Y,22,8,2,7.0,2,3,1,1
2905,2.0,4.0,3.0,3,3,37,No,Travel_Frequently,Sales,2,4,Life Sciences,1,Male,2,Laboratory Technician,Divorced,52380,1.0,Y,15,8,1,10.0,5,10,0,7
2906,1.0,3.0,2.0,3,3,38,No,Travel_Rarely,Research & Development,1,2,Medical,1,Male,4,Laboratory Technician,Divorced,64720,0.0,Y,12,8,0,17.0,4,16,5,13
2907,3.0,3.0,3.0,2,3,31,No,Non-Travel,Sales,4,1,Medical,1,Female,3,Research Scientist,Married,96100,0.0,Y,11,8,1,6.0,2,5,1,4
2908,3.0,4.0,3.0,3,3,59,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,Female,3,Manager,Married,198330,3.0,Y,13,8,0,7.0,2,1,0,0
2909,1.0,4.0,3.0,3,3,37,No,Travel_Frequently,Sales,2,3,Marketing,1,Female,2,Laboratory Technician,Divorced,97560,4.0,Y,19,8,0,13.0,2,9,5,8
2910,2.0,4.0,3.0,3,3,29,No,Travel_Frequently,Sales,15,4,Medical,1,Female,1,Sales Executive,Married,49680,1.0,Y,19,8,3,11.0,4,11,4,1
2911,3.0,3.0,4.0,2,3,35,No,Travel_Frequently,Research & Development,19,3,Life Sciences,1,Female,1,Sales Executive,Single,21450,1.0,Y,13,8,0,10.0,6,10,0,8
2912,3.0,4.0,2.0,3,4,29,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,1,Female,1,Research Scientist,Single,21800,1.0,Y,21,8,0,4.0,2,4,0,1
2913,3.0,4.0,2.0,3,3,52,No,Travel_Rarely,Research & Development,1,2,Medical,1,Female,4,Manager,Single,83460,7.0,Y,14,8,0,6.0,5,2,2,2
2914,3.0,4.0,3.0,3,3,42,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,Female,2,Sales Executive,Married,34450,1.0,Y,11,8,2,22.0,2,22,11,15
2915,2.0,3.0,2.0,4,3,59,No,Travel_Rarely,Research & Development,4,4,Technical Degree,1,Male,1,Healthcare Representative,Married,27600,8.0,Y,11,8,0,7.0,3,2,2,2
2916,4.0,4.0,2.0,4,4,50,No,Travel_Rarely,Research & Development,11,2,Life Sciences,1,Male,2,Sales Executive,Divorced,62940,3.0,Y,23,8,1,32.0,2,7,0,6
2917,3.0,4.0,1.0,2,4,33,Yes,Travel_Rarely,Sales,11,4,Marketing,1,Male,1,Research Scientist,Married,71400,5.0,Y,21,8,0,8.0,2,5,0,4
2918,4.0,4.0,3.0,3,4,43,No,Travel_Rarely,Sales,1,3,Marketing,1,Female,2,Manufacturing Director,Married,29320,5.0,Y,24,8,0,22.0,3,17,1,9
2919,1.0,1.0,4.0,3,3,33,Yes,Travel_Rarely,Sales,1,3,Life Sciences,1,Male,2,Manager,Married,51470,7.0,Y,11,8,0,13.0,2,9,1,7
2920,1.0,3.0,4.0,2,3,52,No,Non-Travel,Research & Development,2,3,Technical Degree,1,Male,1,Sales Executive,Single,45070,1.0,Y,14,8,0,33.0,3,33,15,12
2921,3.0,2.0,3.0,2,3,32,No,Travel_Rarely,Human Resources,13,4,Life Sciences,1,Female,3,Manufacturing Director,Married,85640,2.0,Y,16,8,1,6.0,2,4,1,2
2922,4.0,3.0,1.0,3,3,32,Yes,Travel_Rarely,Sales,23,1,Life Sciences,1,Male,3,Healthcare Representative,Single,24680,0.0,Y,11,8,0,4.0,2,3,1,2
2923,3.0,3.0,3.0,4,3,39,No,Travel_Rarely,Sales,26,4,Life Sciences,1,Male,2,Research Director,Divorced,81610,7.0,Y,12,8,1,7.0,2,3,1,2
2924,3.0,4.0,3.0,2,3,32,No,Non-Travel,Sales,2,4,Marketing,1,Male,4,Research Scientist,Married,21090,0.0,Y,13,8,1,4.0,3,3,2,2
2925,3.0,1.0,2.0,2,3,41,No,Travel_Rarely,Sales,29,3,Life Sciences,1,Female,2,Laboratory Technician,Divorced,52940,2.0,Y,15,8,0,17.0,3,1,0,0
2926,,4.0,3.0,2,3,40,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,1,Manufacturing Director,Divorced,27180,1.0,Y,14,8,1,9.0,4,9,4,7
2927,3.0,4.0,3.0,2,3,45,No,Travel_Rarely,Research & Development,18,1,Life Sciences,1,Female,2,Sales Representative,Married,58110,0.0,Y,14,8,0,25.0,4,24,1,7
2928,2.0,3.0,3.0,4,3,31,No,Travel_Frequently,Research & Development,7,4,Medical,1,Male,1,Research Scientist,Divorced,24370,9.0,Y,14,8,1,9.0,3,2,2,2
2929,3.0,4.0,2.0,3,3,33,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Female,1,Sales Executive,Married,27660,1.0,Y,12,8,1,2.0,2,2,0,2
2930,4.0,1.0,3.0,2,3,34,No,Travel_Rarely,Research & Development,26,3,Other,1,Female,1,Sales Executive,Married,190380,6.0,Y,13,8,0,13.0,3,11,5,9
2931,3.0,1.0,2.0,3,3,37,No,Travel_Rarely,Research & Development,22,5,Medical,1,Female,2,Manufacturing Director,Married,30550,2.0,Y,14,8,3,17.0,3,3,0,2
2932,1.0,3.0,3.0,2,3,45,No,Travel_Frequently,Sales,21,1,Marketing,1,Male,3,Research Scientist,Married,22890,4.0,Y,13,8,0,9.0,3,3,0,2
2933,1.0,3.0,3.0,3,3,37,Yes,Travel_Frequently,Sales,2,3,Marketing,1,Male,1,Laboratory Technician,Divorced,40010,6.0,Y,11,8,1,17.0,2,1,0,0
2934,3.0,3.0,3.0,3,3,39,No,Travel_Frequently,Research & Development,22,3,Medical,1,Female,1,Manufacturing Director,Single,129650,0.0,Y,19,8,1,20.0,2,19,11,8
2935,3.0,4.0,3.0,2,3,29,No,Travel_Rarely,Sales,4,3,Other,1,Female,2,Human Resources,Single,35390,1.0,Y,18,8,0,6.0,2,6,1,5
2936,4.0,1.0,3.0,3,3,42,No,Travel_Rarely,Research & Development,5,4,Medical,1,Female,1,Research Scientist,Single,60290,3.0,Y,17,8,1,10.0,5,3,0,2
2937,4.0,4.0,3.0,2,3,29,No,Travel_Rarely,Research & Development,2,4,Medical,1,Male,1,Laboratory Technician,Divorced,26790,2.0,Y,15,8,0,10.0,2,3,0,2
2938,1.0,3.0,3.0,3,4,25,No,Travel_Rarely,Research & Development,25,2,Life Sciences,1,Male,2,Sales Executive,Married,37020,0.0,Y,20,8,0,5.0,4,4,1,2
2939,4.0,1.0,3.0,2,3,42,No,Travel_Rarely,Sales,18,2,Medical,1,Male,1,Laboratory Technician,Divorced,23980,0.0,Y,14,8,1,10.0,2,9,7,8
2940,1.0,3.0,3.0,4,3,40,No,Travel_Rarely,Research & Development,28,3,Medical,1,Male,2,Laboratory Technician,Divorced,54680,0.0,Y,12,8,0,22.0,6,21,3,9
2941,3.0,4.0,2.0,3,3,51,No,Travel_Rarely,Sales,6,2,Life Sciences,1,Female,1,Healthcare Representative,Married,131160,1.0,Y,11,8,0,1.0,6,1,0,0
2942,3.0,2.0,4.0,2,4,31,Yes,Travel_Frequently,Research & Development,10,1,Life Sciences,1,Female,1,Research Scientist,Single,41890,0.0,Y,23,8,1,6.0,3,5,1,4
2943,2.0,2.0,1.0,3,3,32,No,Travel_Frequently,Research & Development,17,4,Other,1,Male,4,Sales Executive,Married,193280,1.0,Y,15,8,3,5.0,2,5,0,3
2944,4.0,4.0,3.0,2,3,38,No,Non-Travel,Research & Development,2,5,Life Sciences,1,Male,3,Human Resources,Married,83210,3.0,Y,11,8,3,13.0,5,8,7,5
2945,4.0,1.0,3.0,3,3,32,No,Travel_Rarely,Research & Development,10,1,Medical,1,Male,1,Sales Executive,Single,23420,4.0,Y,12,8,2,9.0,2,6,0,4
2946,3.0,2.0,2.0,3,3,46,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,Female,4,Research Director,Married,40710,3.0,Y,13,8,0,28.0,5,7,7,7
2947,1.0,3.0,1.0,3,4,28,Yes,Travel_Rarely,Research & Development,11,2,Medical,1,Male,2,Sales Executive,Single,58130,2.0,Y,20,8,1,5.0,2,0,0,0
2948,1.0,2.0,3.0,3,4,29,No,Travel_Rarely,Research & Development,18,3,Life Sciences,1,Male,2,Sales Executive,Married,31430,2.0,Y,22,8,3,10.0,2,0,0,0
2949,2.0,4.0,3.0,3,4,31,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,3,Laboratory Technician,Married,20440,0.0,Y,21,8,0,10.0,2,9,7,8
2950,2.0,1.0,3.0,3,3,25,No,Non-Travel,Research & Development,7,4,Medical,1,Female,4,Laboratory Technician,Divorced,134640,1.0,Y,13,8,1,6.0,2,6,1,5
2951,3.0,4.0,3.0,2,3,45,No,Travel_Rarely,Research & Development,17,2,Medical,1,Male,2,Laboratory Technician,Married,79910,0.0,Y,13,8,2,21.0,2,20,4,10
2952,4.0,4.0,3.0,3,3,36,No,Travel_Rarely,Research & Development,28,1,Life Sciences,1,Male,1,Laboratory Technician,Married,33770,0.0,Y,12,8,2,16.0,2,15,10,11
2953,4.0,1.0,3.0,3,3,55,No,Travel_Rarely,Research & Development,14,4,Life Sciences,1,Female,1,Sales Executive,Single,55380,0.0,Y,17,8,0,37.0,2,36,4,13
2954,1.0,2.0,2.0,2,3,47,Yes,Non-Travel,Research & Development,1,1,Medical,1,Male,1,Research Scientist,Married,57620,1.0,Y,11,8,2,10.0,4,10,9,9
2955,4.0,4.0,2.0,3,3,28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,1,Manufacturing Director,Married,25920,1.0,Y,14,8,0,5.0,2,5,0,4
2956,3.0,4.0,4.0,3,3,37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,2,Healthcare Representative,Married,53460,4.0,Y,11,8,0,7.0,2,5,0,1
2957,4.0,3.0,4.0,2,3,21,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,Male,1,Laboratory Technician,Single,42130,1.0,Y,12,8,3,3.0,3,3,1,0
2958,1.0,4.0,3.0,3,3,37,No,Non-Travel,Research & Development,1,3,Medical,1,Male,2,Sales Executive,Divorced,41270,2.0,Y,13,8,1,15.0,2,5,0,2
2959,2.0,2.0,2.0,2,3,35,No,Travel_Rarely,Sales,7,4,Life Sciences,1,Male,1,Sales Representative,Divorced,24380,7.0,Y,16,8,0,10.0,5,7,6,2
2960,1.0,1.0,3.0,3,3,38,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,Female,1,Manager,Divorced,68700,1.0,Y,11,8,1,8.0,5,8,7,7
2961,3.0,2.0,1.0,3,3,26,No,Travel_Frequently,Research & Development,1,4,Other,1,Male,2,Laboratory Technician,Divorced,104470,1.0,Y,18,8,0,6.0,3,6,1,4
2962,1.0,2.0,2.0,2,4,50,No,Travel_Rarely,Sales,8,4,Life Sciences,1,Male,1,Research Scientist,Divorced,96670,3.0,Y,23,8,0,28.0,2,10,1,6
2963,3.0,3.0,2.0,3,3,53,No,Travel_Rarely,Research & Development,11,4,Life Sciences,1,Female,2,Research Scientist,Married,21480,3.0,Y,11,8,0,21.0,2,5,1,3
2964,2.0,3.0,3.0,1,3,42,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1,Male,1,Manufacturing Director,Married,89260,1.0,Y,14,8,0,20.0,4,20,11,6
2965,2.0,4.0,2.0,3,3,29,No,Travel_Frequently,Research & Development,16,4,Medical,1,Male,1,Laboratory Technician,Single,65130,1.0,Y,11,8,1,10.0,2,10,0,9
2966,2.0,4.0,3.0,3,3,55,No,Travel_Rarely,Research & Development,1,4,Other,1,Female,1,Research Scientist,Married,67990,3.0,Y,11,8,0,12.0,2,10,0,8
2967,1.0,1.0,3.0,3,4,26,No,Travel_Frequently,Research & Development,9,3,Life Sciences,1,Female,1,Manager,Married,162910,1.0,Y,22,8,0,5.0,3,5,3,3
2968,4.0,4.0,3.0,3,3,37,No,Travel_Rarely,Sales,5,1,Marketing,1,Male,1,Research Scientist,Single,27050,1.0,Y,11,8,0,17.0,2,17,5,7
2969,4.0,3.0,1.0,2,3,44,Yes,Travel_Frequently,Research & Development,1,2,Medical,1,Male,2,Research Scientist,Divorced,103330,3.0,Y,14,8,1,19.0,2,1,0,0
2970,4.0,4.0,3.0,2,3,38,No,Travel_Rarely,Sales,2,3,Marketing,1,Female,1,Manager,Divorced,44480,9.0,Y,12,8,0,10.0,3,2,1,2
2971,1.0,2.0,3.0,2,3,26,Yes,Travel_Rarely,Research & Development,4,3,Medical,1,Male,3,Research Scientist,Divorced,68540,2.0,Y,11,8,0,5.0,5,3,0,2
2972,4.0,4.0,3.0,2,3,28,No,Travel_Rarely,Research & Development,7,3,Other,1,Male,1,Human Resources,Single,96370,1.0,Y,13,8,0,5.0,6,5,0,2
2973,3.0,1.0,3.0,3,3,49,No,Travel_Frequently,Research & Development,1,1,Medical,1,Female,2,Research Scientist,Single,35910,9.0,Y,13,8,0,22.0,2,3,1,2
2974,3.0,2.0,3.0,3,3,36,No,Travel_Rarely,Sales,5,3,Technical Degree,1,Male,3,Sales Executive,Single,54050,4.0,Y,14,8,0,10.0,2,8,7,7
2975,4.0,2.0,2.0,3,3,31,No,Travel_Frequently,Research & Development,9,4,Medical,1,Male,1,Sales Executive,Divorced,46840,1.0,Y,16,8,1,2.0,4,2,2,2
2976,4.0,4.0,3.0,3,3,26,Yes,Travel_Rarely,Research & Development,8,3,Medical,1,Male,2,Manager,Single,157870,1.0,Y,12,8,2,8.0,5,8,7,4
2977,2.0,4.0,2.0,3,3,37,No,Travel_Frequently,Sales,9,1,Marketing,1,Male,1,Laboratory Technician,Married,15140,1.0,Y,14,8,0,4.0,3,4,1,2
2978,3.0,2.0,4.0,3,3,42,No,Travel_Frequently,Sales,2,2,Marketing,1,Male,3,Research Director,Married,29560,5.0,Y,13,8,0,23.0,2,20,4,8
2979,3.0,3.0,3.0,2,3,18,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,1,Sales Executive,Single,23350,1.0,Y,14,8,2,0.0,3,0,0,0
2980,3.0,2.0,2.0,2,3,35,No,Travel_Rarely,Sales,20,2,Life Sciences,1,Male,1,Laboratory Technician,Married,51540,0.0,Y,19,8,0,12.0,2,11,6,9
2981,3.0,4.0,3.0,2,3,36,No,Travel_Frequently,Research & Development,8,3,Other,1,Female,3,Sales Executive,Married,69620,4.0,Y,12,8,2,4.0,2,1,0,0
2982,4.0,2.0,3.0,2,3,51,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,2,Laboratory Technician,Divorced,56750,5.0,Y,13,8,0,13.0,2,4,1,2
2983,4.0,2.0,3.0,3,3,41,No,Travel_Rarely,Research & Development,29,1,Life Sciences,1,Male,1,Laboratory Technician,Single,23790,1.0,Y,12,8,0,22.0,6,22,0,4
2984,4.0,3.0,3.0,3,3,18,No,Travel_Rarely,Sales,7,3,Life Sciences,1,Male,1,Research Scientist,Single,38120,1.0,Y,15,8,0,0.0,3,0,0,0
2985,2.0,1.0,3.0,2,4,28,No,Travel_Rarely,Research & Development,9,3,Medical,1,Male,1,Sales Representative,Single,46480,0.0,Y,23,8,2,9.0,2,8,0,7
2986,2.0,4.0,2.0,3,3,31,No,Travel_Rarely,Research & Development,8,1,Technical Degree,1,Male,1,Manufacturing Director,Married,29360,4.0,Y,12,8,1,10.0,2,8,7,7
2987,3.0,4.0,2.0,3,4,39,No,Travel_Rarely,Sales,5,4,Marketing,1,Female,2,Human Resources,Divorced,21050,0.0,Y,20,8,0,19.0,3,18,3,7
2988,2.0,2.0,3.0,3,4,36,No,Non-Travel,Research & Development,5,4,Life Sciences,1,Male,1,Sales Executive,Married,85780,7.0,Y,21,8,0,11.0,4,9,0,8
2989,4.0,3.0,2.0,3,4,32,No,Travel_Rarely,Sales,2,3,Marketing,1,Male,2,Laboratory Technician,Married,27060,1.0,Y,21,8,1,13.0,4,13,4,8
2990,1.0,2.0,3.0,2,3,38,No,Travel_Rarely,Research & Development,5,2,Life Sciences,1,Female,3,Research Scientist,Married,63840,3.0,Y,19,8,2,19.0,4,10,0,1
2991,4.0,3.0,3.0,2,3,58,No,Non-Travel,Research & Development,2,3,Life Sciences,1,Male,2,Manufacturing Director,Divorced,39680,2.0,Y,13,8,2,12.0,3,5,1,2
2992,3.0,4.0,3.0,2,3,31,No,Travel_Rarely,Research & Development,20,1,Technical Degree,1,Female,3,Research Scientist,Married,99070,0.0,Y,13,8,1,6.0,3,5,0,3
2993,1.0,1.0,3.0,3,4,31,No,Travel_Rarely,Sales,7,4,Marketing,1,Male,2,Sales Executive,Married,132250,3.0,Y,21,8,1,9.0,2,2,1,0
2994,1.0,1.0,3.0,3,3,45,No,Travel_Frequently,Research & Development,3,1,Medical,1,Female,1,Sales Executive,Divorced,35400,1.0,Y,13,8,0,24.0,6,24,9,11
2995,3.0,4.0,1.0,3,3,31,No,Travel_Rarely,Sales,16,4,Marketing,1,Female,2,Research Scientist,Divorced,28040,0.0,Y,19,8,2,3.0,0,2,2,2
2996,4.0,2.0,3.0,3,3,33,No,Travel_Frequently,Research & Development,9,3,Life Sciences,1,Male,4,Research Director,Married,193920,6.0,Y,12,8,1,12.0,3,10,8,8
2997,3.0,1.0,3.0,3,4,39,No,Travel_Rarely,Sales,1,4,Life Sciences,1,Male,1,Sales Executive,Married,196650,1.0,Y,22,8,1,21.0,6,21,11,10
2998,3.0,4.0,3.0,3,3,43,No,Travel_Frequently,Research & Development,7,4,Medical,1,Male,4,Research Scientist,Single,24390,0.0,Y,15,8,0,9.0,2,8,1,7
2999,3.0,3.0,3.0,3,4,49,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,3,Manufacturing Director,Single,73140,7.0,Y,22,8,0,25.0,2,7,0,7
3000,3.0,2.0,2.0,3,3,52,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,1,Female,2,Research Scientist,Married,47740,2.0,Y,18,8,1,11.0,2,8,7,7
3001,3.0,2.0,2.0,3,4,27,No,Travel_Rarely,Research & Development,15,4,Medical,1,Male,3,Research Scientist,Single,39020,1.0,Y,22,8,0,4.0,2,4,1,2
3002,3.0,2.0,3.0,4,3,32,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,3,Research Scientist,Married,26620,1.0,Y,11,8,1,13.0,6,13,11,9
3003,4.0,3.0,3.0,4,3,27,No,Travel_Rarely,Research & Development,13,2,Medical,1,Female,4,Research Director,Single,28560,1.0,Y,12,8,2,5.0,5,5,0,4
3004,4.0,4.0,3.0,4,3,31,No,Travel_Rarely,Sales,24,3,Life Sciences,1,Male,2,Healthcare Representative,Divorced,10810,4.0,Y,11,8,3,13.0,4,7,1,7
3005,1.0,4.0,2.0,3,3,32,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1,Male,2,Healthcare Representative,Single,24720,7.0,Y,13,8,0,10.0,2,7,0,7
3006,1.0,4.0,2.0,2,3,28,Yes,Travel_Rarely,Research & Development,9,4,Medical,1,Male,1,Sales Executive,Married,56730,5.0,Y,14,8,1,5.0,4,3,2,2
3007,4.0,4.0,3.0,3,3,30,No,Travel_Rarely,Research & Development,13,3,Life Sciences,1,Female,4,Research Director,Married,41970,1.0,Y,13,8,0,11.0,3,10,1,9
3008,3.0,3.0,3.0,2,3,31,No,Travel_Frequently,Research & Development,2,1,Life Sciences,1,Female,1,Manager,Married,97130,1.0,Y,17,8,0,10.0,5,10,8,9
3009,3.0,4.0,3.0,3,3,39,No,Travel_Frequently,Research & Development,19,4,Medical,1,Female,1,Research Scientist,Married,20620,1.0,Y,13,8,0,21.0,4,21,13,3
3010,4.0,3.0,2.0,3,3,39,Yes,Travel_Rarely,Research & Development,1,1,Medical,1,Female,1,Laboratory Technician,Married,42840,4.0,Y,17,8,1,12.0,0,1,0,0
3011,2.0,4.0,2.0,3,3,33,No,Travel_Frequently,Sales,4,2,Life Sciences,1,Male,4,Research Scientist,Single,47880,3.0,Y,11,8,1,9.0,0,7,0,1
3012,4.0,3.0,3.0,4,4,47,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Female,2,Healthcare Representative,Married,59060,4.0,Y,23,8,0,21.0,4,3,1,1
3013,3.0,3.0,4.0,3,3,43,No,Travel_Frequently,Research & Development,14,3,Medical,1,Female,5,Research Director,Divorced,38860,1.0,Y,17,8,2,9.0,2,9,0,0
3014,3.0,2.0,3.0,3,3,27,No,Non-Travel,Research & Development,2,3,Life Sciences,1,Male,1,Research Director,Married,168230,0.0,Y,17,8,0,6.0,3,5,1,4
3015,4.0,3.0,2.0,3,3,54,No,Travel_Frequently,Research & Development,1,4,Life Sciences,1,Male,2,Research Scientist,Single,29330,3.0,Y,12,8,2,20.0,2,4,0,3
3016,3.0,1.0,2.0,3,4,43,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Female,2,Manager,Married,65000,8.0,Y,23,8,0,10.0,3,1,0,0
