age,gross_income,num_credit_cards,ind_actividad_cliente,num_Products,num_loans,duration,gender_M,segment_Individuals,segment_VIP,tiprel_1mes_I
51,148862.22,0,0,1,0,5305,1,1,0,1
24,66079.29,0,0,1,0,1819,1,0,0,1
47,356534.76,0,1,1,0,6840,1,1,0,0
56,71120.22,0,1,2,0,4649,1,1,0,0
50,80340.39,0,0,1,0,5179,0,1,0,0
21,126279.84,0,1,1,0,421,1,0,0,0
39,64368.15,0,1,4,0,1679,1,1,0,0
24,82359.63,0,0,1,0,1453,1,0,0,1
30,74392.2,0,1,2,0,1300,0,1,0,0
33,89256.57,0,1,2,0,569,1,1,0,0
74,127229.61,0,1,1,0,739,0,1,0,1
38,330606.12,0,0,0,0,4579,1,1,0,1
44,77339.58,0,1,1,0,5312,1,1,0,0
41,246809.28,0,1,2,0,2279,0,1,0,0
58,72018.06,0,1,2,0,4856,0,1,0,1
46,50018.7,1,1,2,0,2343,0,1,0,0
43,102531.18,0,1,4,0,5396,1,1,0,0
55,173832.72,0,0,2,0,5221,0,1,0,1
51,152915.13,0,1,5,0,7178,0,1,0,0
23,78840.72,0,0,1,0,1829,1,0,0,1
40,107573.94,0,1,1,0,5462,0,1,0,1
47,206128.59,0,1,5,0,5445,0,1,0,0
41,143186.13,0,1,2,0,5456,1,0,1,0
62,128693.46,0,0,1,0,3454,0,1,0,1
65,43936.74,0,1,1,0,3437,1,1,0,0
43,27810.27,0,0,1,0,5407,0,1,0,1
40,488675.61,0,0,0,0,6506,0,1,0,1
33,146698.59,0,1,3,0,4163,1,1,0,0
26,30656.28,0,0,1,0,1094,1,0,0,0
52,92036.25,0,0,0,0,3574,0,1,0,1
29,111456.9,0,0,1,0,1424,0,1,0,1
38,72694.62,0,0,2,0,2063,0,1,0,0
46,78579.84,0,0,2,0,4223,1,1,0,1
21,131835.03,0,0,0,0,781,1,0,0,0
24,206677.8,0,0,1,0,1784,0,0,0,1
57,89209.89,0,0,0,0,1424,1,1,0,1
50,135133.47,0,0,1,0,3686,0,1,0,1
38,174931.68,0,0,1,0,6311,1,1,0,1
48,138393.66,0,1,2,0,5347,0,1,0,0
24,76385.13,0,0,1,0,1749,1,0,0,1
52,142499.34,0,0,0,0,4213,1,1,0,1
40,62517.42,0,0,0,0,927,0,1,0,1
44,195175.2,0,0,1,0,3350,1,1,0,1
44,133379.88,0,0,0,0,2274,0,1,0,1
25,86731.02,0,0,1,0,1754,0,0,0,1
41,242284.77,0,0,1,0,4533,0,1,0,1
57,77001.6,0,1,1,0,5709,1,1,0,0
44,61685.97,0,0,1,0,7620,0,1,0,1
40,45965.07,0,1,3,0,4024,0,1,0,1
24,70401.06,0,0,1,0,1888,1,0,0,1
27,54824.43,0,0,1,0,660,0,0,0,1
42,35007.54,0,1,1,0,733,1,1,0,0
36,67025.88,0,0,0,0,2029,0,1,0,1
24,88247.61,0,0,1,0,674,0,0,0,1
45,37261.23,0,1,1,0,440,1,1,0,1
22,294768.87,0,0,0,0,1420,1,0,0,1
72,70736.97,0,0,1,0,5062,1,1,0,1
37,150103.11,0,1,1,0,2922,0,1,0,1
26,151015.26,0,0,1,0,1348,0,0,0,1
63,384433.95,0,0,0,0,5907,0,1,0,1
25,28852.32,0,1,1,0,1143,1,0,0,0
59,207482.52,0,1,2,0,5414,0,1,0,1
43,132494.79,0,1,5,0,5571,1,1,0,0
88,46025.4,0,0,1,0,4226,1,1,0,1
52,117278.4,0,1,2,0,2333,1,0,1,0
25,218384.73,0,0,1,0,1507,1,0,0,1
23,132076.71,0,0,1,0,1349,1,0,0,1
41,161212.56,0,0,0,0,1468,1,1,0,1
28,253623.0,0,0,1,0,1514,1,0,0,1
31,172350.39,0,1,3,0,1209,1,0,0,0
23,80661.9,0,1,2,0,1516,0,0,0,0
27,93925.62,0,0,1,0,1517,0,0,0,1
23,23107.23,0,0,1,0,422,1,0,0,1
68,68414.31,0,1,2,0,4461,0,1,0,0
61,59135.37,0,1,1,0,1118,0,1,0,1
36,71018.43,0,1,1,0,895,0,1,0,0
21,51420.75,0,1,2,0,703,1,0,0,0
37,69933.09,0,0,0,0,970,0,1,0,1
38,95367.15,0,0,1,0,1151,0,1,0,1
55,64165.65,0,1,1,0,6443,0,1,0,0
52,88202.58,0,1,4,0,2565,0,0,1,0
70,332776.5,0,0,0,0,4094,1,1,0,1
80,354984.99,0,0,1,0,7606,0,1,0,1
46,86826.09,0,1,0,0,2929,1,1,0,0
26,26353.71,0,0,1,0,1753,1,0,0,1
43,117663.21,0,1,2,0,5620,0,1,0,0
39,327219.69,0,0,1,0,5991,0,1,0,1
21,51421.29,0,0,1,0,724,0,0,0,1
69,390570.69,0,0,2,0,3853,0,1,0,1
22,153082.98,0,0,1,0,794,0,0,0,1
32,97307.4,0,0,1,0,682,0,0,0,1
25,159114.36,0,1,1,0,1819,0,0,0,0
34,37921.59,0,0,0,0,3674,0,1,0,1
82,90488.34,0,0,1,0,6656,0,1,0,1
46,226177.29,0,1,1,0,5521,1,1,0,0
28,83297.46,0,0,1,0,1801,0,0,0,1
31,58740.99,0,1,1,0,446,1,1,0,0
24,197260.11,0,0,1,0,5234,1,0,0,0
45,110627.7,0,1,2,0,5262,1,1,0,0
51,82682.34,0,0,0,0,7151,0,1,0,1
77,74866.5,0,1,1,0,5440,1,1,0,0
40,405915.57,0,0,0,0,1682,1,1,0,1
35,134499.78,0,0,1,0,1508,1,1,0,1
24,165709.71,0,0,1,0,1872,0,0,0,1
45,93270.99,0,1,1,0,5633,0,1,0,0
24,62720.58,0,0,1,0,1508,1,0,0,1
46,161039.79,1,1,5,0,7041,1,0,1,0
62,89365.14,0,1,2,0,1507,1,1,0,0
75,92218.05,0,1,2,0,4478,0,1,0,1
24,156069.54,0,1,1,0,1797,1,0,0,1
74,98138.16,0,0,1,0,5848,1,1,0,0
75,165252.36,0,0,2,0,3874,1,1,0,1
24,26853.93,0,0,1,0,1814,1,0,0,1
57,182336.34,0,1,1,0,1241,0,1,0,0
51,153589.95,0,1,3,0,6026,0,0,1,0
57,98771.25,0,0,0,0,2950,1,1,0,1
37,80650.8,0,0,0,0,5479,1,1,0,1
68,178501.35,0,0,1,0,2836,0,1,0,1
24,31164.45,0,1,2,0,1385,0,1,0,0
27,41850.66,0,0,0,0,1801,0,0,0,1
25,105962.88,0,0,1,0,1868,0,0,0,1
34,115213.23,0,1,1,0,1315,0,1,0,0
44,68859.54,0,0,0,0,1658,1,1,0,1
67,132288.75,0,0,0,0,3028,0,1,0,1
33,222518.07,0,0,1,0,1800,0,0,0,1
27,193604.43,0,0,1,0,1451,0,0,0,1
23,123369.09,0,0,1,0,1154,0,0,0,1
27,66713.13,0,1,1,0,1434,1,0,0,0
42,74912.64,0,0,0,0,1168,1,1,0,1
33,64806.03,0,0,0,0,954,1,1,0,1
22,66254.58,0,0,1,0,1425,1,0,0,1
40,277238.19,0,1,1,0,4500,0,0,1,0
50,105514.95,0,0,1,0,1658,0,1,0,1
47,78943.17,0,1,2,1,3841,1,1,0,0
46,157461.24,0,1,3,0,5365,0,1,0,0
25,122883.18,0,0,1,0,725,1,0,0,1
44,62458.47,1,1,4,0,4561,1,1,0,0
88,175712.46,0,1,5,0,3978,1,1,0,0
53,283719.15,0,1,3,0,1572,1,1,0,0
37,81729.24,0,1,2,0,3612,0,1,0,0
24,115864.44,0,1,1,0,1149,0,0,0,0
32,32902.65,0,0,1,0,1775,0,0,0,1
29,124513.38,0,0,1,0,1804,0,0,0,1
21,137669.13,0,1,1,0,781,1,0,0,0
53,131865.09,0,1,1,0,3187,0,0,1,0
22,57113.01,0,0,1,0,1055,0,0,0,1
45,167961.42,1,1,3,0,2814,0,0,1,0
51,203347.8,0,0,1,0,3532,0,1,0,1
26,71897.07,0,1,2,0,1787,0,0,0,0
21,94876.05,0,1,1,0,716,0,0,0,0
46,184809.33,0,1,2,0,6871,0,1,0,0
42,204478.47,0,1,2,0,3738,0,1,0,0
25,32264.04,0,0,1,0,1395,1,0,0,1
23,115642.11,0,0,1,0,706,1,0,0,1
57,59747.01,0,0,0,0,7197,0,1,0,1
25,31783.71,0,0,1,0,1801,1,0,0,1
43,51336.6,0,1,1,0,587,0,1,0,0
40,143800.98,0,1,3,1,3148,0,1,0,0
68,73953.18,0,1,1,0,597,0,1,0,0
24,60763.23,0,0,1,0,1517,1,0,0,1
73,134168.88,0,1,2,0,2204,1,1,0,0
22,85279.26,0,1,1,0,1280,0,1,0,0
33,103360.89,0,1,1,0,2139,0,1,0,0
25,85080.6,0,0,1,0,1070,0,0,0,1
67,93348.33,0,0,1,0,6441,0,1,0,1
25,95248.56,0,0,1,0,709,0,0,0,1
23,201541.14,0,0,0,0,661,0,0,0,1
24,57252.69,0,0,1,0,1135,1,0,0,1
66,98440.8,0,1,2,0,5720,0,0,1,0
24,56792.4,0,0,1,0,1090,0,0,0,1
24,217867.56,0,0,1,0,1774,0,0,0,1
45,137843.67,0,0,1,0,6920,0,1,0,0
47,61040.25,1,1,5,0,6864,0,1,0,0
43,105409.05,0,1,2,0,3722,1,1,0,0
47,200385.12,0,1,2,0,5753,0,1,0,0
22,87503.79,0,0,1,0,1147,1,0,0,1
37,148430.46,1,1,5,0,4327,0,1,0,0
54,106280.64,0,1,2,0,1251,1,1,0,0
90,231635.73,0,1,3,0,4661,0,0,1,0
48,211988.01,0,0,1,0,3648,1,1,0,1
21,105441.75,0,0,1,0,662,0,0,0,1
32,71795.55,0,0,1,0,1577,1,1,0,0
32,284218.17,0,1,1,0,1808,1,0,0,0
29,70069.95,0,1,2,0,965,1,0,0,0
43,145497.33,0,0,1,0,4499,0,1,0,1
51,160183.65,0,0,0,0,6408,0,1,0,0
31,64894.62,0,1,2,0,1678,0,0,0,1
45,130813.53,0,1,3,0,4052,1,1,0,0
81,290314.62,0,1,3,0,2449,0,1,0,0
46,156960.21,0,1,5,0,1264,0,1,0,0
24,88322.19,0,0,0,0,699,0,0,0,1
23,165066.03,0,0,0,0,1411,0,0,0,1
42,125837.04,0,0,1,0,3174,0,1,0,1
72,137376.96,0,1,1,0,4350,1,1,0,0
22,66112.74,0,0,1,0,1056,1,0,0,1
42,102066.3,1,1,4,0,2022,1,1,0,0
20,36451.38,0,0,0,0,429,1,0,0,1
58,99061.71,0,0,1,0,1399,1,1,0,1
27,20581.71,0,0,1,0,1447,0,0,0,1
47,134094.75,0,0,0,0,3302,1,1,0,1
28,170684.34,0,0,1,0,1517,0,0,0,1
50,141438.72,0,1,2,0,5584,1,1,0,0
37,67647.69,1,1,4,0,4373,0,1,0,0
55,126788.79,1,1,4,0,4696,0,1,0,0
22,63365.16,0,0,1,0,521,0,0,0,0
27,47178.21,0,0,1,0,1805,1,0,0,1
24,204138.3,0,0,1,0,1426,0,0,0,1
75,62417.4,0,0,1,0,3860,0,1,0,0
35,92828.25,0,0,0,0,3785,0,1,0,1
25,86208.12,0,0,1,0,1807,1,0,0,1
26,54257.19,0,1,3,0,690,0,1,0,0
45,228519.69,0,1,5,0,6257,1,0,1,0
57,344089.59,0,1,3,0,6746,0,1,0,0
66,83659.86,0,0,4,0,2886,1,0,1,0
41,133068.69,0,1,1,0,1868,1,1,0,0
25,220337.13,0,0,1,0,1348,1,0,0,1
46,110916.66,0,0,1,0,5858,0,1,0,1
72,59479.05,0,1,1,0,3741,1,1,0,0
34,69485.55,0,1,1,0,432,1,1,0,1
39,78740.01,0,1,3,0,565,1,1,0,0
47,163694.28,0,0,1,0,6751,0,1,0,1
53,41346.51,0,0,1,0,6178,0,1,0,0
44,82229.25,0,0,0,0,4455,0,1,0,1
30,84591.24,0,0,1,0,1040,0,0,0,1
62,174231.48,0,1,1,0,690,1,1,0,0
32,67919.19,1,1,5,0,3008,1,0,0,0
40,68161.65,0,1,2,0,3957,1,1,0,0
53,32751.15,0,0,1,0,1440,1,1,0,1
41,171510.78,0,1,4,0,6914,1,1,0,0
42,115533.78,1,1,4,0,4181,0,1,0,0
55,94903.26,0,0,0,0,594,1,1,0,0
68,56200.29,0,0,1,0,6121,1,1,0,1
25,96889.98,0,0,1,0,1059,1,0,0,1
53,167725.2,0,1,2,0,2421,0,1,0,0
23,44847.66,0,1,1,0,1516,0,0,0,0
38,89218.11,0,1,2,0,5295,1,1,0,1
62,63572.43,0,0,1,0,669,1,1,0,1
53,96897.33,0,0,0,0,4035,0,1,0,1
26,126898.35,0,1,1,0,858,1,0,0,0
76,69370.56,0,1,1,0,3419,1,1,0,0
35,313238.7,0,0,1,0,4244,1,1,0,1
44,87983.07,0,0,0,0,3096,0,1,0,1
44,182917.14,0,0,1,0,685,0,1,0,1
23,229251.21,0,1,2,0,1871,1,0,0,0
22,147633.03,0,0,1,0,1040,1,0,0,1
29,120249.9,0,1,1,0,1767,0,0,0,0
21,35564.73,0,0,0,0,661,1,0,0,1
48,262636.17,0,0,2,0,5570,1,1,0,1
23,22769.79,0,0,1,0,1152,1,0,0,1
37,60238.26,0,1,2,0,1546,1,1,0,0
52,49700.19,0,0,2,0,3590,0,1,0,1
24,88314.36,0,0,1,0,1135,0,0,0,1
61,126144.24,0,1,2,0,5907,1,1,0,0
28,61982.58,0,0,1,0,1070,0,0,0,1
24,181362.6,0,1,1,0,1514,1,0,0,0
53,200513.94,0,1,1,0,6375,1,1,0,0
24,68788.5,0,0,1,0,1887,1,0,0,0
83,147241.05,0,0,1,0,4087,1,1,0,1
34,151466.52,0,0,0,0,654,1,1,0,1
36,144260.79,0,0,1,0,4325,0,1,0,0
36,28588.8,0,0,1,0,725,1,1,0,1
65,150809.49,0,0,1,0,2350,0,1,0,1
21,45251.01,0,0,0,0,768,1,0,0,1
43,85086.0,0,0,0,0,2973,0,1,0,1
27,31390.14,0,0,1,0,1801,0,0,0,1
56,104168.31,1,1,2,0,5428,0,1,0,0
58,284669.55,0,1,1,0,3285,0,1,0,0
34,188091.3,1,1,3,0,702,0,1,0,0
21,61726.8,0,1,1,0,776,1,0,0,0
54,184180.62,0,0,0,0,760,1,1,0,1
66,120856.2,0,0,0,0,5241,0,1,0,1
85,155042.49,0,1,3,0,5340,0,1,0,0
67,60020.43,0,0,1,0,5433,0,1,0,1
59,188073.03,0,1,1,0,706,0,1,0,0
22,69140.55,0,0,1,0,1081,1,0,0,1
27,120468.21,0,0,1,0,1510,1,0,0,1
32,132336.03,0,1,1,0,1027,0,0,0,0
26,67470.69,0,0,1,0,1794,1,0,0,1
38,61667.31,0,0,1,0,3098,0,1,0,1
53,237147.27,0,1,1,0,5781,0,1,0,0
31,59927.28,0,1,1,0,482,1,1,0,1
20,49396.59,0,0,1,0,521,0,1,0,0
40,105976.02,0,1,2,0,4022,0,1,0,0
26,171056.49,0,0,1,0,1149,0,0,0,1
22,52678.47,0,1,1,0,724,1,0,0,1
22,134446.92,0,0,0,0,1096,0,0,0,0
58,118543.65,0,0,0,0,7150,0,1,0,1
40,63196.41,0,1,1,0,451,0,1,0,0
24,44535.0,0,1,1,0,1875,1,0,0,1
52,102507.18,0,1,3,0,801,1,1,0,0
48,73853.4,0,1,3,0,3257,0,1,0,0
75,166195.41,0,1,2,0,3883,0,1,0,0
24,70305.66,0,0,1,0,1453,1,0,0,1
36,80233.77,0,1,2,0,2608,1,1,0,0
36,225247.14,0,0,0,0,5402,1,1,0,1
44,55637.16,0,1,2,0,5305,0,1,0,0
61,92843.04,0,1,3,0,6669,0,1,0,0
40,188778.87,0,1,2,0,1332,1,1,0,0
50,60757.02,0,1,4,0,1101,0,1,0,0
35,57668.01,0,1,1,0,391,0,1,0,0
28,104889.24,0,1,1,0,1067,1,0,0,1
49,49559.22,0,0,0,0,5184,0,1,0,1
28,120899.97,0,0,0,0,2761,1,1,0,1
24,62669.07,0,1,1,0,1782,0,0,0,1
47,76945.95,0,0,0,0,5606,0,1,0,1
62,113603.13,0,0,0,0,5706,0,1,0,1
25,63141.42,0,0,1,0,1033,0,0,0,1
64,125307.63,0,1,4,0,1735,0,1,0,0
41,169540.05,0,1,1,0,411,1,1,0,0
53,103712.28,0,1,1,0,1224,1,1,0,0
30,137151.24,0,0,0,0,590,0,1,0,1
82,53516.13,0,1,2,0,2340,0,1,0,0
39,40633.74,0,0,1,0,3441,0,1,0,1
44,54906.69,0,0,0,0,1521,0,1,0,1
21,105851.85,0,0,1,0,712,1,0,0,1
50,60926.7,0,1,2,0,4127,0,1,0,0
30,71488.14,0,0,0,0,697,0,1,0,1
43,59807.16,0,0,0,0,3410,0,1,0,1
28,116199.87,0,1,1,0,676,0,0,0,0
22,64843.26,0,1,1,0,776,1,0,0,0
48,157432.32,1,1,4,0,6992,0,1,0,0
55,57460.59,0,0,1,0,704,1,1,0,1
34,104520.78,0,1,1,0,1740,1,0,0,0
42,218226.69,0,1,3,0,4903,0,1,0,0
83,126399.78,0,1,3,0,5197,0,1,0,0
23,77291.79,0,1,1,0,669,1,0,0,0
36,62292.18,0,0,1,0,2974,0,1,0,1
23,134791.8,0,0,0,0,788,0,0,0,1
46,280893.66,0,0,0,0,5655,1,1,0,1
43,29911.14,1,1,2,0,667,1,1,0,0
35,173321.1,0,1,1,0,3056,0,1,0,0
21,90462.93,0,1,1,0,422,0,0,0,1
26,67173.0,0,0,1,0,1089,0,0,0,1
44,158090.37,0,1,1,0,1559,1,1,0,0
23,160719.33,0,0,1,0,1741,1,0,0,1
25,146485.83,0,0,1,0,1455,1,0,0,1
41,69646.68,0,0,1,0,4664,0,1,0,1
40,103453.56,0,1,1,0,858,1,1,0,0
30,58037.76,0,1,2,0,774,0,1,0,0
66,131011.11,0,1,1,0,2215,1,1,0,0
24,105904.23,0,0,1,0,1388,0,0,0,1
39,107786.37,0,1,3,0,1881,1,1,0,0
28,51038.28,0,0,1,0,1787,1,0,0,1
26,221313.09,0,0,1,0,1789,0,0,0,1
51,163087.32,0,1,1,0,2960,1,1,0,1
24,65846.94,0,0,0,0,1046,1,0,0,1
23,108951.75,0,1,1,0,1091,1,0,0,0
36,66648.27,0,0,0,0,1952,0,1,0,1
38,263507.22,0,0,0,0,6163,0,1,0,1
31,104630.46,0,1,2,0,1167,0,0,0,0
43,46580.19,0,0,0,0,5606,0,1,0,1
42,236829.18,0,1,1,0,1006,0,0,1,0
42,94970.25,0,0,1,0,3110,0,1,0,1
76,238675.92,0,1,2,0,3806,1,1,0,0
40,66029.61,0,1,3,0,2732,0,1,0,0
58,316234.05,0,1,1,0,3069,0,1,0,0
39,47405.43,0,0,0,0,4303,1,1,0,1
29,239789.4,0,1,5,0,4044,0,0,0,0
46,148444.17,0,0,0,0,2965,1,1,0,1
24,70836.93,0,0,1,0,1772,0,0,0,1
25,196060.98,1,1,1,0,1081,1,0,0,0
23,77630.4,0,0,1,0,1081,0,0,0,1
34,58288.65,0,0,1,0,5652,0,1,0,1
22,15315.57,0,0,1,0,1094,1,0,0,1
90,98108.49,0,0,0,0,5858,0,1,0,0
23,259434.24,0,1,2,0,5227,1,0,0,0
51,161953.65,1,1,5,0,7397,0,1,0,0
70,127127.37,0,0,0,0,6681,0,1,0,1
63,39880.02,0,0,0,0,2244,1,1,0,1
25,127515.03,0,0,1,0,1511,1,0,0,1
20,100736.49,0,0,0,0,421,1,0,0,0
25,38600.19,0,0,1,0,1042,1,0,0,1
52,236731.56,0,0,0,0,545,0,1,0,1
22,116794.71,0,1,1,0,783,1,0,0,1
56,87135.75,0,0,1,0,4098,0,1,0,1
37,69198.21,0,0,1,0,2981,0,1,0,1
42,44917.74,0,0,1,0,2936,1,1,0,1
34,65765.52,0,0,0,0,5116,0,1,0,1
50,96395.88,0,1,2,0,1117,1,1,0,0
29,79115.1,0,0,1,0,1144,0,0,0,1
46,89275.41,0,1,5,0,4287,1,1,0,0
28,98075.67,0,0,1,0,1454,1,0,0,1
49,77630.58,0,0,1,0,6052,1,1,0,1
44,87817.23,0,1,1,0,1458,1,1,0,0
41,437214.57,0,1,3,0,1395,1,0,1,0
24,67371.78,0,0,1,0,1390,1,0,0,1
49,54158.04,0,0,1,0,3163,1,1,0,1
22,81939.81,0,0,1,0,1090,0,0,0,1
40,104427.3,0,1,2,0,887,0,0,1,0
30,90024.39,0,1,1,0,899,0,1,0,0
28,102258.72,0,0,1,0,1776,1,0,0,1
48,122585.52,0,0,1,0,4079,0,1,0,1
53,159283.65,0,0,1,0,5206,0,1,0,1
21,52493.61,0,0,1,0,1091,1,0,0,1
24,203701.56,0,1,2,0,2106,0,1,0,0
77,55831.86,0,0,2,0,2382,0,1,0,1
24,139505.52,0,0,1,0,783,0,0,0,1
55,237370.5,0,0,1,0,3856,0,1,0,1
21,84929.37,0,0,0,0,646,1,0,0,1
41,121024.35,0,1,4,0,5582,0,1,0,0
28,84770.31,0,0,1,0,1798,0,0,0,1
34,88947.6,0,1,1,0,586,0,1,0,0
25,50379.57,0,0,0,0,657,1,0,0,1
49,148836.87,0,1,1,0,3615,0,1,0,0
53,308627.34,0,0,1,0,419,0,1,0,1
73,122029.8,0,0,0,0,3058,1,1,0,1
25,47082.33,0,1,1,0,1432,0,0,0,0
47,94570.98,0,1,3,0,6269,0,1,0,0
24,328359.57,0,1,1,0,1048,0,0,0,0
62,270285.15,0,0,1,0,5990,1,1,0,0
47,282316.44,0,1,3,0,5256,1,1,0,0
25,221102.82,0,1,2,0,1054,0,0,0,0
57,306513.96,0,0,0,0,7367,0,1,0,1
24,76500.45,0,0,1,0,726,1,0,0,1
51,295698.75,0,1,1,0,5540,1,1,0,0
23,56858.61,0,0,0,0,1039,1,0,0,1
25,159179.67,0,1,2,0,2337,1,0,0,0
34,70522.62,0,1,2,0,1425,1,1,0,0
36,62269.92,0,1,1,0,919,1,1,0,0
54,52809.66,0,1,3,0,857,0,0,1,0
22,358745.34,0,0,1,0,1055,1,0,0,1
82,480392.97,0,1,1,0,4444,1,1,0,0
33,291238.56,0,0,1,0,3601,0,1,0,1
27,96007.92,0,0,1,0,1516,0,0,0,1
37,60930.69,0,1,5,0,1319,0,1,0,0
72,47111.31,0,0,0,0,3698,1,1,0,1
56,60120.93,0,0,0,0,3422,0,1,0,1
20,62942.58,0,0,1,0,369,0,0,0,0
43,117734.43,0,0,1,0,5827,0,1,0,1
53,37778.85,0,1,1,0,2901,1,1,0,0
27,107558.82,0,0,1,0,1749,1,0,0,1
56,147649.29,0,0,0,0,5317,0,1,0,1
55,117799.14,0,1,2,0,1929,0,1,0,0
59,176836.17,0,1,5,0,3141,0,1,0,0
32,63571.5,0,1,2,0,780,0,0,0,0
26,88539.15,0,1,1,0,1146,1,0,0,0
56,154736.25,0,0,1,0,3348,1,1,0,1
60,80809.8,0,0,1,0,7256,0,1,0,1
77,496728.63,0,1,3,0,1005,0,0,1,0
77,103383.21,0,1,3,0,2594,0,0,1,0
41,110838.21,0,0,0,0,4310,0,1,0,1
23,24073.92,0,1,1,0,1879,1,0,0,0
88,394912.95,0,0,1,0,4667,0,1,0,1
52,90341.16,0,0,1,0,2888,0,1,0,1
41,133878.87,0,0,1,0,2557,0,1,0,0
24,88760.82,0,0,1,0,1894,0,0,0,1
37,206836.77,0,0,0,0,4654,0,1,0,1
41,52975.02,0,0,1,0,2903,0,1,0,1
87,39666.27,0,0,0,0,675,1,1,0,1
24,74449.59,0,0,1,0,1518,1,0,0,1
26,102358.71,0,0,1,0,1803,1,0,0,1
30,96393.36,0,0,1,0,1418,0,0,0,1
34,278948.91,0,1,2,0,1364,0,1,0,0
42,60950.64,0,0,0,0,1504,0,1,0,1
24,453444.81,0,0,0,0,1095,1,0,0,1
37,174086.85,0,1,1,0,1510,0,1,0,0
29,144232.11,0,0,0,0,1059,0,0,0,1
51,240983.1,0,1,2,0,1420,0,1,0,0
29,28781.31,0,1,1,0,1736,1,0,0,0
43,142244.61,0,1,4,0,2938,1,1,0,0
25,114427.53,0,0,1,0,683,1,0,0,1
28,227455.86,0,1,2,0,1186,1,0,0,0
53,70606.17,0,1,3,0,5156,1,1,0,0
42,55948.32,1,1,4,0,5107,1,1,0,0
30,93281.01,0,1,1,0,3368,0,0,0,0
46,115456.53,0,1,2,0,5847,1,1,0,0
53,271365.81,0,0,2,0,2759,1,1,0,1
28,96867.39,0,0,1,0,1062,1,0,0,1
24,80231.31,0,0,1,0,1135,1,0,0,1
46,162461.46,0,0,1,0,4346,0,1,0,1
27,38399.52,0,0,1,0,1795,0,0,0,1
59,125768.94,0,1,4,0,7633,0,1,0,0
39,65920.32,0,1,4,0,5666,0,1,0,0
40,119521.17,0,0,1,0,4208,0,1,0,1
29,149816.04,0,1,2,0,1069,1,0,0,0
39,34171.2,0,0,0,0,713,1,1,0,1
31,64641.18,0,1,2,0,2357,0,1,0,0
63,117724.74,0,0,1,0,3942,0,1,0,1
26,40814.37,0,0,1,0,1390,0,0,0,1
49,49162.26,0,1,1,0,3659,1,1,0,0
23,53183.97,0,0,1,0,1671,1,0,0,1
42,320550.99,0,1,2,0,5129,0,1,0,1
53,101565.75,0,1,3,0,6663,0,1,0,0
25,96124.68,0,0,1,0,1804,0,0,0,1
42,125444.22,0,1,3,0,4555,0,1,0,0
54,105033.54,0,0,2,0,4556,0,1,0,1
48,121354.53,0,1,2,0,1304,1,1,0,0
29,95541.81,0,1,1,0,970,1,1,0,0
51,62024.22,0,1,3,0,2106,1,1,0,0
48,76579.68,0,0,1,0,5269,0,1,0,1
22,50828.82,0,0,1,0,1047,1,0,0,1
26,63658.74,0,0,1,0,1150,0,0,0,1
21,68742.42,0,0,1,0,685,0,0,0,1
50,77324.04,0,1,2,0,956,1,1,0,0
35,90169.05,0,1,1,0,4231,0,1,0,0
49,66862.95,0,0,0,0,7438,0,1,0,1
22,59980.05,0,0,1,0,699,1,1,0,0
27,53976.33,0,0,1,0,1515,1,0,0,1
39,80187.21,0,0,0,0,3213,0,1,0,1
24,21402.15,0,0,1,0,1753,1,0,0,1
50,73431.0,0,0,1,0,3196,1,1,0,1
28,51641.64,0,0,1,0,1053,1,0,0,1
26,218321.91,0,0,1,0,1405,0,0,0,1
41,77143.32,1,1,3,0,1885,1,1,0,0
38,185025.27,0,0,0,0,3155,0,1,0,1
25,98125.77,0,0,1,0,716,0,0,0,1
39,129479.46,0,0,1,0,880,0,1,0,1
24,46883.61,0,0,1,0,1503,0,0,0,1
41,117030.3,0,0,1,0,5305,0,1,0,1
22,54745.83,0,1,1,0,1126,1,0,0,0
55,133182.54,0,1,2,0,894,1,0,1,0
20,111827.13,0,0,1,0,424,1,0,0,0
37,170461.71,0,0,0,0,6877,1,1,0,1
44,96312.42,0,0,1,0,964,1,1,0,0
77,65857.32,0,1,2,0,6501,1,1,0,0
21,107364.0,0,0,1,0,1117,1,0,0,1
43,101941.68,0,0,1,0,823,0,1,0,0
39,59729.16,0,0,1,0,5050,1,1,0,1
82,150017.04,0,1,4,0,4911,1,1,0,0
41,119208.63,0,1,2,0,3597,0,1,0,0
53,157251.6,0,1,2,0,5164,0,0,1,0
40,84821.55,0,0,2,0,5192,1,1,0,1
68,349137.87,0,1,5,0,4801,0,0,1,0
52,114933.48,0,1,2,0,4332,1,1,0,0
26,38959.05,0,0,1,0,1040,1,0,0,1
30,31987.68,0,1,1,0,1153,1,0,0,1
55,94470.06,0,1,1,0,5973,0,1,0,0
72,133608.63,0,0,2,0,4224,0,1,0,1
28,65741.34,0,1,2,0,836,1,1,0,0
21,72390.6,0,0,1,0,1046,0,0,0,1
24,295854.75,0,1,2,0,1061,0,0,0,0
48,105906.42,1,1,1,0,2201,1,1,0,0
54,40356.45,0,1,1,0,3030,0,1,0,0
42,160179.78,0,0,0,0,5681,0,1,0,1
40,229784.16,0,0,0,0,1882,0,1,0,1
48,261803.58,0,1,2,0,4514,1,1,0,0
75,418561.77,0,1,1,0,3869,1,1,0,0
73,103741.14,0,0,0,0,6688,1,1,0,1
24,52650.9,0,0,1,0,1135,0,0,0,1
